feature,kind,bin,count,bad,good,bad_rate,bad_distribution,good_distribution,woe,iv_contribution,categories,lower_bound,upper_bound
APP_CREDIT_INCOME_RATIO,numeric,N1,6001.0,420.0,5581.0,0.06998833527745375,0.0499643536121673,0.05007985500484514,0.002309008099338989,2.6669365117806244e-07,,4.7368421052631575,5.25
APP_CREDIT_INCOME_RATIO,numeric,N2,17984.0,1140.0,16844.0,0.06338967971530249,0.13551568441064638,0.15113681225998638,0.1090980823348966,0.0017042350922712416,,5.25,8.44695
APP_CREDIT_INCOME_RATIO,numeric,N3,5979.0,344.0,5635.0,0.0575347048001338,0.04093393536121673,0.05056436851738865,0.2112877142859747,0.002034792209151431,,8.44695,inf
APP_CREDIT_INCOME_RATIO,numeric,MISSING,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,
APP_ANNUITY_INCOME_RATIO,numeric,N0,5993.0,363.0,5630.0,0.06057066577673953,0.04318640845907093,0.05051905287430576,0.1568247230229437,0.0011499399294449375,,-inf,0.05844942307692308
APP_ANNUITY_INCOME_RATIO,numeric,N1,23972.0,1591.0,22381.0,0.06636909728016019,0.18908162052988,0.20081559042825226,0.06020824988587611,0.0007064817917945445,,0.05844942307692308,0.10584583333333333
APP_ANNUITY_INCOME_RATIO,numeric,N2,30153.0,2084.0,28069.0,0.069114184326601,0.2476535582749198,0.2518505558396813,0.01680505212453884,7.05307628423795e-05,,0.10584583333333333,0.15
APP_ANNUITY_INCOME_RATIO,numeric,N3,23785.0,1690.0,22095.0,0.07105318478032373,0.20084353094926932,0.19824948633056086,-0.012999882425509375,3.372227504973532e-05,,0.15,0.1963
APP_ANNUITY_INCOME_RATIO,numeric,N4,35955.0,2686.0,33269.0,0.07470449172576832,0.3191754781988832,0.298506993979525,-0.06694767696409895,0.0013837070048551686,,0.1963,inf
APP_ANNUITY_INCOME_RATIO,numeric,MISSING,6.0,0.0,6.0,0.0,5.940358797671379e-05,5.832054767480463e-05,-0.018400149679025656,1.992810366354578e-08,,,
APP_CREDIT_ANNUITY_RATIO,numeric,N0,77911.0,6113.0,71798.0,0.07846132125117121,0.726370819224143,0.6442071734595456,-0.12004028241802334,0.009862947242076705,,-inf,23.4177897574124
APP_CREDIT_ANNUITY_RATIO,numeric,N1,23976.0,1353.0,22623.0,0.05643143143143143,0.16081506564486425,0.2029878199232857,0.23289093268643324,0.009821652077857342,,23.4177897574124,30.912963500822926
APP_CREDIT_ANNUITY_RATIO,numeric,N2,11984.0,666.0,11318.0,0.055574098798397864,0.07918968692449356,0.10155447387900675,0.24874926823745294,0.005563224389221689,,30.912963500822926,34.205495818399044
APP_CREDIT_ANNUITY_RATIO,numeric,N3,5987.0,282.0,5705.0,0.04710205445131117,0.033565021089526526,0.05119221192884861,0.4221029240012745,0.0074404887952063325,,34.205495818399044,inf
APP_CREDIT_ANNUITY_RATIO,numeric,MISSING,6.0,0.0,6.0,0.0,5.940711697261332e-05,5.832080931338462e-05,-0.018455068825427426,2.0047882616654555e-08,,,
APP_GOODS_CREDIT_RATIO,numeric,N0,6973.0,816.0,6157.0,0.11702280223720063,0.09700605916597363,0.05524750343193992,-0.5629502895563895,0.023507991041930906,,-inf,0.7163323782234957
APP_GOODS_CREDIT_RATIO,numeric,N1,16998.0,1622.0,15376.0,0.0954229909401106,0.19276464298443627,0.13796398481871283,-0.3344773068272416,0.01832957655563146,,0.7163323782234957,0.8256293970579685
APP_GOODS_CREDIT_RATIO,numeric,N2,18096.0,1386.0,16710.0,0.07659151193633952,0.16472614945942735,0.14993315567997273,-0.09409482885234174,0.0013919442178915381,,0.8256293970579685,0.8632611155345095
APP_GOODS_CREDIT_RATIO,numeric,N3,24207.0,1542.0,22665.0,0.06370058247614327,0.18326006890816204,0.20336374974204374,0.10408996065713731,0.0020925913470623914,,0.8632611155345095,0.9099181073703366
APP_GOODS_CREDIT_RATIO,numeric,N4,53480.0,3040.0,50440.0,0.056843679880329095,0.36123321848639656,0.4525719361524589,0.22542294109664268,0.020589842372279645,,0.9099181073703366,inf
APP_GOODS_CREDIT_RATIO,numeric,MISSING,110.0,8.0,102.0,0.07272727272727272,0.0010098609956041345,0.0009196701748719191,-0.09355287205837043,8.437610312800376e-06,,,
APP_INCOME_PER_PERSON,numeric,N0,6570.0,517.0,6053.0,0.0786910197869102,0.06147540983606557,0.054313887343657476,-0.12385730836504989,0.0008870068997054304,,-inf,28125.0
APP_INCOME_PER_PERSON,numeric,N1,12211.0,951.0,11260.0,0.07788059945950372,0.11303159895462105,0.1010327130475353,-0.11222306042835833,0.0013465516982238603,,28125.0,40500.0
APP_INCOME_PER_PERSON,numeric,N2,23437.0,1705.0,21732.0,0.07274821862866408,0.2026015680684248,0.19499075851920972,-0.03828916627880184,0.00029141155234618934,,40500.0,60000.0
APP_INCOME_PER_PERSON,numeric,N3,32617.0,2251.0,30366.0,0.0690130913327406,0.26746258018531716,0.272457695551528,0.01850368697572707,9.242805114400956e-05,,60000.0,90000.0
APP_INCOME_PER_PERSON,numeric,N4,24456.0,1664.0,22792.0,0.06804056264311416,0.1977310525065336,0.20450140865289715,0.03366707707065733,0.00022793810217541978,,90000.0,135000.0
APP_INCOME_PER_PERSON,numeric,N5,15718.0,1033.0,14685.0,0.06572082962208932,0.12277263007840342,0.13176287975308199,0.07066983290659978,0.0006353394422981475,,135000.0,225000.0
APP_INCOME_PER_PERSON,numeric,N6,4854.0,293.0,4561.0,0.06036258755665431,0.03486576383939178,0.040927198664920054,0.16028947714405695,0.0009715842189267053,,225000.0,inf
APP_INCOME_PER_PERSON,numeric,MISSING,1.0,0.0,1.0,0.0,5.9396531242575434e-05,1.3458467170312416e-05,-1.4846273907052112,6.820090819765265e-05,,,
APP_EMPLOYED_AGE_RATIO,numeric,N0,14686.0,1423.0,13263.0,0.09689500204276182,0.16902161006886726,0.11899998205602111,-0.3509032346565769,0.017552751072495754,,-inf,0.03454993000106204
APP_EMPLOYED_AGE_RATIO,numeric,N1,9790.0,941.0,8849.0,0.09611848825331971,0.11179054856328663,0.07939762062839814,-0.34215861745014625,0.011083519437363666,,0.03454993000106204,0.0562475440131696
APP_EMPLOYED_AGE_RATIO,numeric,N2,4895.0,458.0,4437.0,0.09356486210418795,0.05444075041557825,0.03981320317967306,-0.31291436649659604,0.0045771696767223065,,0.0562475440131696,0.06764886279680789
APP_EMPLOYED_AGE_RATIO,numeric,N3,4895.0,433.0,4462.0,0.08845760980592442,0.05147233436238423,0.04003750291589657,-0.25122787871644964,0.0028727484477812457,,0.06764886279680789,0.0794223913269106
APP_EMPLOYED_AGE_RATIO,numeric,N4,4895.0,432.0,4463.0,0.08825331971399387,0.05135359772025647,0.04004647490534551,-0.24869434433626492,0.0028120174947839035,,0.0794223913269106,0.09177807047401992
APP_EMPLOYED_AGE_RATIO,numeric,N5,9791.0,792.0,8999.0,0.08089061382902665,0.0940987888862503,0.0807434190457392,-0.15306871511564948,0.0020442893013813304,,0.09177807047401992,0.11975524475524475
APP_EMPLOYED_AGE_RATIO,numeric,N6,9790.0,742.0,9048.0,0.07579162410623085,0.08816195677986227,0.08118304652873728,-0.08246910216034657,0.0005755444624679165,,0.11975524475524475,0.1539135414103298
APP_EMPLOYED_AGE_RATIO,numeric,N7,4895.0,338.0,4557.0,0.06905005107252299,0.04019235336024697,0.04088984191354591,0.017204905616740727,1.2000224728265253e-05,,0.1539135414103298,0.17323905566569467
APP_EMPLOYED_AGE_RATIO,numeric,N8,4895.0,330.0,4565.0,0.06741573033707865,0.03924246022322489,0.04096161782913743,0.04287614818090607,7.371085625743785e-05,,0.17323905566569467,0.1952909472344571
APP_EMPLOYED_AGE_RATIO,numeric,N9,4895.0,300.0,4595.0,0.06128702757916241,0.03568036095939207,0.04123077751260565,0.14458458023915435,0.0008025046474988396,,0.1952909472344571,0.22116587657440095
APP_EMPLOYED_AGE_RATIO,numeric,N10,4895.0,286.0,4609.0,0.058426966292134834,0.03401804796960342,0.04135638536489081,0.195335625500107,0.0014334387252392877,,0.22116587657440095,0.25231111427309627
APP_EMPLOYED_AGE_RATIO,numeric,N11,4895.0,283.0,4612.0,0.05781409601634321,0.033661838043220135,0.04138330133323763,0.2065126565972282,0.0015945798968394866,,0.25231111427309627,0.29174133910726185
APP_EMPLOYED_AGE_RATIO,numeric,N12,4895.0,255.0,4640.0,0.05209397344228805,0.03033721206364284,0.04163451703780796,0.3165544798079407,0.003576212499328501,,0.29174133910726185,0.34911179915885215
APP_EMPLOYED_AGE_RATIO,numeric,N13,4895.0,224.0,4671.0,0.04576098059244127,0.026656376157682262,0.041912648710725114,0.45255928246695365,0.006904367759725353,,0.34911179915885215,0.44467526597792423
APP_EMPLOYED_AGE_RATIO,numeric,N14,4896.0,169.0,4727.0,0.03451797385620915,0.020125860840655426,0.04241508011986578,0.74549836512836,0.01661657653263884,,0.44467526597792423,inf
APP_EMPLOYED_AGE_RATIO,numeric,MISSING,21961.0,1008.0,20953.0,0.045899549200856066,0.1197459035858466,0.18799458091837284,0.4510411098577012,0.030782959170382772,,,
BUREAU_RECORD_COUNT,numeric,N0,81016.0,5244.0,75772.0,0.0647279549718574,0.6231582699619772,0.679866669059326,0.08709617262589309,0.004939084517120732,,-inf,8.0
BUREAU_RECORD_COUNT,numeric,N1,15336.0,1002.0,14334.0,0.06533646322378717,0.11911834600760456,0.12861590639916737,0.07671298992083603,0.0007285862545904895,,8.0,14.0
BUREAU_RECORD_COUNT,numeric,N2,4296.0,331.0,3965.0,0.07704841713221601,0.03938925855513308,0.03558033951835768,-0.10169992904498819,0.00038736679577816325,,14.0,inf
BUREAU_RECORD_COUNT,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21833412547528516,0.15593708502314899,-0.33657395032353565,0.021001218393472926,,,
BUREAU_ACTIVE_COUNT,numeric,N0,18457.0,902.0,17555.0,0.048870347293709704,0.10721073889284866,0.15751341360561308,0.38471420053055844,0.019352153286669904,,-inf,0.0
BUREAU_ACTIVE_COUNT,numeric,N1,28519.0,1706.0,26813.0,0.0598197692766226,0.20272036113090997,0.24057907298078132,0.17122132329210635,0.006482218741069521,,0.0,1.0
BUREAU_ACTIVE_COUNT,numeric,N2,22233.0,1405.0,20828.0,0.06319435073989116,0.16696364932287955,0.18687978897123478,0.11268945042031267,0.00224433883146735,,1.0,2.0
BUREAU_ACTIVE_COUNT,numeric,N3,14381.0,1020.0,13361.0,0.07092691746053821,0.12122832026609646,0.11988353939741957,-0.01115494538589829,1.5000957146091659e-05,,2.0,3.0
BUREAU_ACTIVE_COUNT,numeric,N4,8220.0,658.0,7562.0,0.08004866180048661,0.07822523164647184,0.06785310531699176,-0.14224709821755965,0.001475404872714489,,3.0,4.0
BUREAU_ACTIVE_COUNT,numeric,N5,4403.0,404.0,3999.0,0.09175562116738588,0.048051793775243525,0.035884759631776335,-0.2919667835829907,0.0035523698246125437,,4.0,5.0
BUREAU_ACTIVE_COUNT,numeric,N6,4435.0,482.0,3953.0,0.10868094701240136,0.057317652649085296,0.03547203330522009,-0.4798640586413798,0.010482927561881794,,5.0,inf
BUREAU_ACTIVE_COUNT,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21828225231646473,0.15593428679096308,-0.33635428075441137,0.02097100510083094,,,
BUREAU_CLOSED_COUNT,numeric,N0,12147.0,1127.0,11020.0,0.09278011031530418,0.1339391779520076,0.09887935830028532,-0.30348529702171234,0.010640139780530604,,-inf,0.0
BUREAU_CLOSED_COUNT,numeric,N1,20768.0,1485.0,19283.0,0.0715042372881356,0.1764670943216916,0.17301756778581298,-0.019741287317270224,6.809809445332783e-05,,0.0,1.0
BUREAU_CLOSED_COUNT,numeric,N2,16482.0,1030.0,15452.0,0.06249241596893581,0.12241625089094797,0.13864464263283507,0.12448700182959377,0.0020202238324636642,,1.0,2.0
BUREAU_CLOSED_COUNT,numeric,N3,13038.0,764.0,12274.0,0.05859794447001074,0.09081729626989783,0.1101306368546665,0.19281751389310817,0.0037239503165259614,,2.0,3.0
BUREAU_CLOSED_COUNT,numeric,N4,9947.0,571.0,9376.0,0.05740424248517141,0.06789023521026372,0.08412887828162291,0.21445767543179053,0.003482501645250244,,3.0,4.0
BUREAU_CLOSED_COUNT,numeric,N5,23967.0,1363.0,22604.0,0.05686986272791755,0.1619743406985032,0.20281461410088467,0.2248543988248916,0.009183115123736697,,4.0,10.0
BUREAU_CLOSED_COUNT,numeric,N6,4299.0,237.0,4062.0,0.05512909979064899,0.02821335234022333,0.03645001525292946,0.2561465237899762,0.002109792572719495,,10.0,inf
BUREAU_CLOSED_COUNT,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21828225231646473,0.15593428679096308,-0.33635428075441137,0.02097100510083094,,,
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N0,25188.0,1199.0,23989.0,0.04760203271399079,0.14244151525947038,0.21523547197573953,0.41280115107335474,0.030049429123659866,,-inf,-646.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N1,15119.0,791.0,14328.0,0.05231827501818903,0.09399121244507778,0.12855630422494774,0.31316568027042485,0.010824600480852644,,-646.0,-405.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N2,5010.0,287.0,4723.0,0.05728542914171657,0.034140838380239874,0.04237957239114636,0.21617218872585298,0.001780985163467781,,-405.0,-357.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N3,5119.0,302.0,4817.0,0.05899589763625708,0.035922099513121954,0.04322294696609455,0.18501884257169432,0.0013507943455414921,,-357.0,-313.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N4,5060.0,306.0,4754.0,0.060474308300395255,0.036397102481890514,0.04265770655948034,0.15871878135730172,0.0009936754497556113,,-313.0,-273.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N5,4986.0,316.0,4670.0,0.06337745687926194,0.0375846099038119,0.041904052683994726,0.10878788948274147,0.00046990306379755505,,-273.0,-239.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N6,4947.0,351.0,4596.0,0.07095209217707701,0.04174088588053675,0.041240119507971684,-0.012069568192841327,6.044033882355884e-06,,-239.0,-208.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N7,10209.0,773.0,9436.0,0.07571750416299344,0.09185369908561929,0.08466493804785702,-0.08149552258085785,0.000585851837481346,,-208.0,-149.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N8,4991.0,378.0,4613.0,0.07573632538569425,0.0449471559197245,0.041392644697058056,-0.08238428610482408,0.0002928358695309604,,-149.0,-122.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N9,4965.0,382.0,4583.0,0.07693856998992951,0.045422158888493054,0.04112348259867034,-0.0994207561106914,0.000427377647009276,,-122.0,-97.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N10,5149.0,454.0,4695.0,0.08817246067197514,0.05397221232632704,0.04212835443265116,-0.24774831161879637,0.002934295796211154,,-97.0,-70.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N11,5006.0,470.0,4536.0,0.09388733519776268,0.05587222420140126,0.04070179531119625,-0.3167951706616818,0.004805918609283405,,-70.0,-41.0
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,N12,4899.0,568.0,4331.0,0.11594202898550725,0.06750979693623085,0.0388625209722135,-0.5522424121063269,0.015820240778644544,,-41.0,inf
BUREAU_DAYS_CREDIT_MOST_RECENT,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21820448877805487,0.15593008963097876,-0.3360248816270216,0.020925747601790144,,,
BUREAU_DAYS_CREDIT_OLDEST,numeric,N0,5067.0,227.0,4840.0,0.044799684231300575,0.027019002375296912,0.04342969422911283,0.4746029958397657,0.0077885635176242725,,-inf,-2870.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N1,5051.0,248.0,4803.0,0.0490991882795486,0.029513064133016628,0.04309772466264714,0.37863718638375443,0.005143657640917742,,-2870.0,-2813.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N2,5002.0,252.0,4750.0,0.05037984806077569,0.02998812351543943,0.042622200689061154,0.35157384000203445,0.00444181102681224,,-2813.0,-2744.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N3,25167.0,1342.0,23825.0,0.05332379703580085,0.1594418052256532,0.21376597042779213,0.29320282234868394,0.015927998559003297,,-2744.0,-2298.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N4,10050.0,575.0,9475.0,0.05721393034825871,0.06834916864608076,0.08501561154177434,0.21820550491557225,0.0036367095872013692,,-2298.0,-1876.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N5,5040.0,304.0,4736.0,0.06031746031746032,0.03616389548693587,0.042496590582830895,0.16136259223628222,0.0010218600965156133,,-1876.0,-1691.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N6,20126.0,1301.0,18825.0,0.06464275067077413,0.15457244655581948,0.16890521820269883,0.08867482237636382,0.0012709559799480097,,-1691.0,-1069.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N7,10072.0,827.0,9245.0,0.08210881652104846,0.09827790973871733,0.08295201693942005,-0.16953694753353232,0.002598305083419005,,-1069.0,-721.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N8,5012.0,459.0,4553.0,0.0915802075019952,0.05457244655581948,0.04085468705139248,-0.2895075607172237,0.003971395092632171,,-721.0,-529.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N9,5038.0,479.0,4559.0,0.09507741167129813,0.05694774346793349,0.04090851995406259,-0.33079571287912796,0.005305706376298597,,-529.0,-319.0
BUREAU_DAYS_CREDIT_OLDEST,numeric,N10,5023.0,563.0,4460.0,0.1120844117061517,0.06692399049881236,0.04002027706000574,-0.5141712530553482,0.013833116050673206,,-319.0,inf
BUREAU_DAYS_CREDIT_OLDEST,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21823040380047506,0.15593148865920184,-0.3361346673104457,0.020940825114813565,,,
BUREAU_CREDIT_SUM_TOTAL,numeric,N0,5226.0,462.0,4764.0,0.08840413318025259,0.054938528241373165,0.042748386112718646,-0.2508834489158799,0.003058304900011611,,-inf,67500.0
BUREAU_CREDIT_SUM_TOTAL,numeric,N1,4843.0,344.0,4499.0,0.07103035308692959,0.04092177941438498,0.04037073424581331,-0.013557302731353076,7.4706861689756245e-06,,67500.0,126000.0
BUREAU_CREDIT_SUM_TOTAL,numeric,N2,10061.0,681.0,9380.0,0.0676871086373124,0.08095266377620716,0.08416438995285072,0.03890732359543526,0.000124959669654601,,126000.0,265427.8560000001
BUREAU_CREDIT_SUM_TOTAL,numeric,N3,15097.0,976.0,14121.0,0.06464860568324833,0.11599453584367761,0.12670192769246644,0.08829421663122332,0.0009454007754523555,,265427.8560000001,551574.8482499999
BUREAU_CREDIT_SUM_TOTAL,numeric,N4,20129.0,1296.0,18833.0,0.06438471856525411,0.15400605808635742,0.16897926956740195,0.09278410225442552,0.0013892759851343733,,551574.8482499999,1164178.8
BUREAU_CREDIT_SUM_TOTAL,numeric,N5,25162.0,1618.0,23544.0,0.0643033145218981,0.192255152343054,0.2112476391711416,0.09420768240303176,0.0017892381671442408,,1164178.8,2899226.7
BUREAU_CREDIT_SUM_TOTAL,numeric,N6,15097.0,967.0,14130.0,0.06405246075379215,0.11492546178060224,0.12678267813322924,0.09819066510110938,0.0011642679599121956,,2899226.7,7274050.424999981
BUREAU_CREDIT_SUM_TOTAL,numeric,N7,5033.0,233.0,4800.0,0.046294456586528906,0.027736532636455424,0.04307138787576993,0.4401085102770834,0.006749000294689435,,7274050.424999981,inf
BUREAU_CREDIT_SUM_TOTAL,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.218269287877888,0.15593358724860817,-0.33629937213273353,0.020963456983080844,,,
BUREAU_CREDIT_SUM_MEAN,numeric,N0,5033.0,463.0,4570.0,0.0919928472084244,0.05506058446186743,0.04100794946794193,-0.2946681772853573,0.004140864339716455,,-inf,40731.327900000004
BUREAU_CREDIT_SUM_MEAN,numeric,N1,5032.0,340.0,4692.0,0.06756756756756757,0.04044903777619387,0.04210257146446068,0.040065963497775955,6.625042039644058e-05,,40731.327900000004,59414.44371428571
BUREAU_CREDIT_SUM_MEAN,numeric,N2,65421.0,4316.0,61105.0,0.0659726998975864,0.5127702542171537,0.5482575771170168,0.0669173104261704,0.0023747162026838855,,59414.44371428571,410572.5375
BUREAU_CREDIT_SUM_MEAN,numeric,N3,5032.0,329.0,4703.0,0.06538155802861685,0.03914231408885721,0.0422012668903763,0.07524615809612334,0.0002301744461116849,,410572.5375,492569.1172285716
BUREAU_CREDIT_SUM_MEAN,numeric,N4,5032.0,327.0,4705.0,0.06498410174880763,0.03890472796388691,0.04221921151327005,0.08175958185021512,0.0002709907890469826,,492569.1172285716,616768.2937500001
BUREAU_CREDIT_SUM_MEAN,numeric,N5,10065.0,590.0,9475.0,0.058618976651763535,0.07014730339748158,0.08501713711486353,0.19225548399612694,0.002858807078277193,,616768.2937500001,1299620.1648937496
BUREAU_CREDIT_SUM_MEAN,numeric,N6,5033.0,212.0,4821.0,0.042121994834094977,0.02524352577809456,0.04325999964110754,0.5386586942126467,0.009704730285366852,,1299620.1648937496,inf
BUREAU_CREDIT_SUM_MEAN,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21828225231646473,0.15593428679096308,-0.33635428075441137,0.02097100510083094,,,
BUREAU_DEBT_TOTAL,numeric,N0,31130.0,1503.0,29627.0,0.04828140057822037,0.1786159786159786,0.2658283499396609,0.3976126691311989,0.03467674374327056,,-inf,0.0
BUREAU_DEBT_TOTAL,numeric,N1,9129.0,621.0,8508.0,0.0680249753532698,0.07383427383427384,0.07634125442449093,0.03339044035790443,8.370918587606777e-05,,0.0,65525.0400000001
BUREAU_DEBT_TOTAL,numeric,N2,20130.0,1414.0,18716.0,0.0702434177844014,0.16804276804276805,0.16793102056014392,-0.0006652155051118982,7.433615809879402e-08,,65525.0400000001,298202.4000000003
BUREAU_DEBT_TOTAL,numeric,N3,10064.0,720.0,9344.0,0.07154213036565978,0.08559548559548559,0.08384214044422113,-0.020696793032040507,3.628862170945234e-05,,298202.4000000003,510232.74749999976
BUREAU_DEBT_TOTAL,numeric,N4,5033.0,386.0,4647.0,0.0766938207828333,0.045916245916245914,0.04169900451757908,-0.0963417399346985,0.0004062963740722041,,510232.74749999976,660764.25
BUREAU_DEBT_TOTAL,numeric,N5,25162.0,1933.0,23229.0,0.07682219219457913,0.2297000297000297,0.20842324377430946,-0.09720340090887986,0.0020681759523901973,,660764.25,inf
BUREAU_DEBT_TOTAL,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.2182952182952183,0.15593498633959454,-0.3364091928839114,0.02097855530024489,,,
BUREAU_OVERDUE_TOTAL,numeric,N0,99518.0,6422.0,93096.0,0.06453103961092466,0.7631750935773276,0.8353095292571208,0.0903148644820607,0.006514811782910444,,-inf,0.0
BUREAU_OVERDUE_TOTAL,numeric,N1,1130.0,155.0,975.0,0.13716814159292035,0.018477808805180917,0.008752686145991754,-0.747209846663548,0.00726670741095693,,0.0,inf
BUREAU_OVERDUE_TOTAL,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21834709761749152,0.15593778459688742,-0.3366288764885154,0.021008776924546033,,,
BUREAU_MAX_OVERDUE,numeric,N0,48644.0,2865.0,45779.0,0.05889729463037579,0.3405026439308419,0.4107571454848073,0.18757926254778465,0.01317828759215502,,-inf,3119.4
BUREAU_MAX_OVERDUE,numeric,N1,20847.0,1761.0,19086.0,0.08447258598359476,0.20931614283167965,0.17125386378828458,-0.20069871504204279,0.007639050495581064,,3119.4,inf
BUREAU_MAX_OVERDUE,numeric,MISSING,50373.0,3788.0,46585.0,0.0751990153455224,0.45018121323747845,0.4179889907269081,-0.07419510358334244,0.002388505283749776,,,
BUREAU_DAYS_OVERDUE_MAX,numeric,N0,99487.0,6424.0,93063.0,0.06457125051514268,0.7634127502822173,0.8350134363377792,0.08964897400442862,0.006418928042894324,,-inf,0.0
BUREAU_DAYS_OVERDUE_MAX,numeric,N1,1161.0,153.0,1008.0,0.13178294573643412,0.01824015210029113,0.009048779065333351,-0.7009954847404104,0.006443110996070164,,0.0,inf
BUREAU_DAYS_OVERDUE_MAX,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21834709761749152,0.15593778459688742,-0.3366288764885154,0.021008776924546033,,,
BUREAU_OVERDUE_ACCOUNT_COUNT,numeric,N0,99518.0,6422.0,93096.0,0.06453103961092466,0.7631750935773276,0.8353095292571208,0.0903148644820607,0.006514811782910444,,-inf,0.0
BUREAU_OVERDUE_ACCOUNT_COUNT,numeric,N1,1130.0,155.0,975.0,0.13716814159292035,0.018477808805180917,0.008752686145991754,-0.747209846663548,0.00726670741095693,,0.0,inf
BUREAU_OVERDUE_ACCOUNT_COUNT,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21834709761749152,0.15593778459688742,-0.3366288764885154,0.021008776924546033,,,
BUREAU_PROLONG_TOTAL,numeric,N0,97358.0,6326.0,91032.0,0.06497668399104337,0.7517675717426178,0.81679026302921,0.08295514985905701,0.005393967099918458,,-inf,0.0
BUREAU_PROLONG_TOTAL,numeric,N1,3290.0,251.0,3039.0,0.07629179331306991,0.029885330639890677,0.02727195237390255,-0.09150895745844173,0.00023914752056512371,,0.0,inf
BUREAU_PROLONG_TOTAL,numeric,MISSING,19216.0,1837.0,17379.0,0.09559741881765196,0.21834709761749152,0.15593778459688742,-0.3366288764885154,0.021008776924546033,,,
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N0,38911.0,1766.0,37145.0,0.04538562360258025,0.2097980997624703,0.3332750143554407,0.4628223795286353,0.05714787942877264,,-inf,0.11548015957446808
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N1,9727.0,504.0,9223.0,0.051814536856173536,0.059916864608076006,0.08275462962962964,0.32292194833861515,0.0073748155764595735,,0.11548015957446808,0.1784025777684221
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N2,4864.0,259.0,4605.0,0.053248355263157895,0.030819477434679336,0.04132123887453345,0.29322975189299166,0.0030794289014478087,,0.1784025777684221,0.21035819824907367
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N3,4864.0,292.0,4572.0,0.060032894736842105,0.034738717339667456,0.041025157909847836,0.1663306476637544,0.001045627731537804,,0.21035819824907367,0.24368362114545544
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N4,4863.0,314.0,4549.0,0.06456919596956612,0.03735154394299287,0.040818798449612406,0.088768473726895,0.0003077828905753144,,0.24368362114545544,0.279679
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N5,4864.0,335.0,4529.0,0.0688733552631579,0.03984560570071259,0.04063935544071203,0.019724814768250703,1.565656659383611e-05,,0.279679,0.31811946141493097
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N6,9728.0,797.0,8931.0,0.08192845394736842,0.09471496437054631,0.08013476169968418,-0.16716226769941564,0.0024372597419783904,,0.31811946141493097,0.4232362248696947
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N7,4863.0,450.0,4413.0,0.09253547193090685,0.05350356294536817,0.039598585989089864,-0.30095483851746035,0.004184770094465745,,0.4232362248696947,0.48644788708599496
BUREAU_DEBT_CREDIT_RATIO_MEAN,numeric,N8,4864.0,533.0,4331.0,0.10958059210526316,0.06336104513064134,0.03886286965259834,-0.4888099553409685,0.011974952061357408,,0.48644788708599496,0.5939812135312535
